antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'body pain', 'vomiting', 'vision'})",frozenset({'headache'}),0.010504474127869277,0.011412268188302425,0.010504474127869277,1.0,87.625,0.01038459425194495,inf
"frozenset({'headache', 'body pain'})","frozenset({'vomiting', 'vision'})",0.010504474127869277,0.0204902087926339,0.010504474127869277,1.0,48.80379746835443,0.010289235259732415,inf
"frozenset({'headache', 'body pain'})",frozenset({'vision'}),0.010504474127869277,0.021657372584619375,0.010504474127869277,1.0,46.17365269461078,0.010276974817876518,inf
"frozenset({'headache', 'body pain', 'vomiting'})",frozenset({'vision'}),0.010504474127869277,0.021657372584619375,0.010504474127869277,1.0,46.17365269461078,0.010276974817876518,inf
frozenset({'cramp'}),frozenset({'abdominal pain'}),0.023732330437038,0.31033588380236027,0.023732330437038,1.0,3.2223150856665272,0.016367336696170156,inf
"frozenset({'abdominal pain', 'vomiting'})",frozenset({'body pain'}),0.08559201141226819,0.4101932304500065,0.08559201141226819,1.0,2.437875434713879,0.05048274775035608,inf
"frozenset({'headache', 'vomiting', 'vision'})",frozenset({'body pain'}),0.010504474127869277,0.4101932304500065,0.010504474127869277,1.0,2.437875434713879,0.006195609951180064,inf
"frozenset({'headache', 'body pain'})",frozenset({'vomiting'}),0.010504474127869277,0.42445856568538454,0.010504474127869277,1.0,2.3559425603421937,0.006045760106274653,inf
"frozenset({'headache', 'body pain', 'vision'})",frozenset({'vomiting'}),0.010504474127869277,0.42445856568538454,0.010504474127869277,1.0,2.3559425603421937,0.006045760106274653,inf
"frozenset({'body pain', 'fever'})",frozenset({'abdominal pain'}),0.021008948255738555,0.31033588380236027,0.02087926338996239,0.9938271604938271,3.202424251804388,0.014359432865259711,111.72558682401714
"frozenset({'body pain', 'vision'})","frozenset({'headache', 'vomiting'})",0.010634158993645441,0.010763843859421605,0.010504474127869277,0.9878048780487805,91.770643549809,0.010390009700885414,81.11736480352735
"frozenset({'body pain', 'vision'})",frozenset({'headache'}),0.010634158993645441,0.011412268188302425,0.010504474127869277,0.9878048780487805,86.55640243902438,0.010383114253476747,81.06419400855913
"frozenset({'body pain', 'vision'})",frozenset({'vomiting'}),0.010634158993645441,0.42445856568538454,0.010504474127869277,0.9878048780487805,2.3272115535087523,0.005990714254156201,47.19439761379843
"frozenset({'headache', 'vomiting'})","frozenset({'body pain', 'vision'})",0.010763843859421605,0.010634158993645441,0.010504474127869277,0.9759036144578314,91.770643549809,0.010390009700885414,41.058682401763775
"frozenset({'headache', 'vomiting'})",frozenset({'vision'}),0.010763843859421605,0.021657372584619375,0.010504474127869277,0.9759036144578314,45.061034557391245,0.010271357550963117,40.60121903773835
"frozenset({'headache', 'vision'})","frozenset({'body pain', 'vomiting'})",0.010763843859421605,0.11866165218519,0.010504474127869277,0.9759036144578314,8.22425439462769,0.009227218631646897,36.575541434314665
"frozenset({'headache', 'vomiting'})",frozenset({'body pain'}),0.010763843859421605,0.4101932304500065,0.010504474127869277,0.9759036144578314,2.3791314483352317,0.006089218243113663,24.476980936324768
"frozenset({'headache', 'vision'})",frozenset({'body pain'}),0.010763843859421605,0.4101932304500065,0.010504474127869277,0.9759036144578314,2.3791314483352317,0.006089218243113663,24.476980936324768
"frozenset({'headache', 'vision'})",frozenset({'vomiting'}),0.010763843859421605,0.42445856568538454,0.010504474127869277,0.9759036144578314,2.2991728600929844,0.005935668402037749,23.884969524056576
frozenset({'vision'}),frozenset({'vomiting'}),0.021657372584619375,0.42445856568538454,0.0204902087926339,0.9461077844311377,2.2289755960123747,0.01129755148885239,10.67949105894898
frozenset({'headache'}),frozenset({'vision'}),0.011412268188302425,0.021657372584619375,0.010763843859421605,0.9431818181818181,43.5501497005988,0.01051668411523194,17.21883024251068
frozenset({'headache'}),frozenset({'vomiting'}),0.011412268188302425,0.42445856568538454,0.010763843859421605,0.9431818181818181,2.2220821875954777,0.005919808872997816,10.129529243937222
frozenset({'rash'}),frozenset({'vomiting'}),0.010115419530540785,0.42445856568538454,0.009466995201659967,0.935897435897436,2.2049206013458993,0.0051734187364206995,8.978446375308017
frozenset({'headache'}),"frozenset({'body pain', 'vomiting', 'vision'})",0.011412268188302425,0.010504474127869277,0.010504474127869277,0.9204545454545454,87.625,0.01038459425194495,12.439372325249638
frozenset({'headache'}),"frozenset({'body pain', 'vision'})",0.011412268188302425,0.010634158993645441,0.010504474127869277,0.9204545454545454,86.55640243902438,0.010383114253476747,12.437742001222738
frozenset({'headache'}),"frozenset({'vomiting', 'vision'})",0.011412268188302425,0.0204902087926339,0.010504474127869277,0.9204545454545454,44.921677215189874,0.010270634369893427,12.313837375178311
frozenset({'headache'}),"frozenset({'body pain', 'vomiting'})",0.011412268188302425,0.11866165218519,0.010504474127869277,0.9204545454545454,7.756967213114753,0.009150275529464827,11.07968208681475
frozenset({'headache'}),frozenset({'body pain'}),0.011412268188302425,0.4101932304500065,0.010504474127869277,0.9204545454545454,2.243953525134366,0.005823238972947662,7.414713674342773
frozenset({'abdominal pain'}),frozenset({'body pain'}),0.31033588380236027,0.4101932304500065,0.2672805083646738,0.8612620142081069,2.0996495072901395,0.1399828296632258,4.251227709437149
frozenset({'diarrhea'}),frozenset({'vomiting'}),0.17481519906626897,0.42445856568538454,0.13992997017248088,0.8004451038575668,1.885802687395569,0.06572816151680738,2.8841258492791892
frozenset({'cough'}),frozenset({'bleeding'}),0.05459732849176501,0.07716249513681753,0.04136947218259629,0.7577197149643705,9.819792810235734,0.037156606088367246,3.808966564190194
"frozenset({'body pain', 'vomiting'})",frozenset({'abdominal pain'}),0.11866165218519,0.31033588380236027,0.08559201141226819,0.721311475409836,2.3242928486774947,0.048767042707928976,2.4746771228268245
"frozenset({'abdominal pain', 'fever'})",frozenset({'body pain'}),0.030346258591622356,0.4101932304500065,0.02087926338996239,0.688034188034188,1.677341645251857,0.008431433546193553,1.8906134804753219
frozenset({'body pain'}),frozenset({'abdominal pain'}),0.4101932304500065,0.31033588380236027,0.2672805083646738,0.6515965855200758,2.09964950729014,0.1399828296632258,1.979498729158924
"frozenset({'diarrhea', 'fever'})",frozenset({'vomiting'}),0.0503177279211516,0.42445856568538454,0.02879004020230839,0.5721649484536083,1.3479877535978533,0.007432249580348958,1.3452414247835593
frozenset({'fever'}),frozenset({'vomiting'}),0.14031902476980937,0.42445856568538454,0.07729218000259369,0.5508317929759704,1.2977280646616889,0.01773256801042846,1.2813494484123742
frozenset({'bleeding'}),frozenset({'cough'}),0.07716249513681753,0.05459732849176501,0.04136947218259629,0.5361344537815126,9.819792810235732,0.037156606088367246,2.0380963389398543
"frozenset({'vomiting', 'vision'})","frozenset({'headache', 'body pain'})",0.0204902087926339,0.010504474127869277,0.010504474127869277,0.5126582278481012,48.803797468354425,0.010289235259732415,2.030393416724632
"frozenset({'vomiting', 'vision'})",frozenset({'headache'}),0.0204902087926339,0.011412268188302425,0.010504474127869277,0.5126582278481012,44.92167721518987,0.010270634369893427,2.0285306704707557
"frozenset({'vomiting', 'vision'})",frozenset({'body pain'}),0.0204902087926339,0.4101932304500065,0.010504474127869277,0.5126582278481012,1.2497969000748366,0.0020995291906236516,1.2102528518038829
frozenset({'vision'}),frozenset({'headache'}),0.021657372584619375,0.011412268188302425,0.010763843859421605,0.49700598802395207,43.5501497005988,0.01051668411523194,1.9654065620542085
frozenset({'vision'}),frozenset({'body pain'}),0.021657372584619375,0.4101932304500065,0.010634158993645441,0.49101796407185627,1.1970406326140004,0.0017504513701010142,1.158796829586458
frozenset({'vision'}),"frozenset({'headache', 'body pain'})",0.021657372584619375,0.010504474127869277,0.010504474127869277,0.48502994011976047,46.17365269461078,0.010276974817876518,1.9214622421005327
frozenset({'vision'}),"frozenset({'headache', 'body pain', 'vomiting'})",0.021657372584619375,0.010504474127869277,0.010504474127869277,0.48502994011976047,46.17365269461078,0.010276974817876518,1.9214622421005327
frozenset({'vision'}),"frozenset({'headache', 'vomiting'})",0.021657372584619375,0.010763843859421605,0.010504474127869277,0.48502994011976047,45.06103455739124,0.010271357550963117,1.9209585822729833
frozenset({'vision'}),"frozenset({'body pain', 'vomiting'})",0.021657372584619375,0.11866165218519,0.010504474127869277,0.48502994011976047,4.087503681162265,0.007934574514988104,1.7114360940124798
frozenset({'bleeding'}),frozenset({'vomiting'}),0.07716249513681753,0.42445856568538454,0.03332901050447413,0.4319327731092437,1.0176088033746955,0.0005767284939951003,1.013157258630758
"frozenset({'vomiting', 'fever'})",frozenset({'diarrhea'}),0.07729218000259369,0.17481519906626897,0.02879004020230839,0.3724832214765101,2.13072560890606,0.015278192368889082,1.3150003779585662
frozenset({'fever'}),frozenset({'diarrhea'}),0.14031902476980937,0.17481519906626897,0.0503177279211516,0.3585951940850277,2.051281559042766,0.02578782967323265,1.2865273121185836
frozenset({'vomiting'}),frozenset({'diarrhea'}),0.42445856568538454,0.17481519906626897,0.13992997017248088,0.3296669721967614,1.885802687395569,0.06572816151680738,1.2310072258232003
frozenset({'diarrhea'}),frozenset({'fever'}),0.17481519906626897,0.14031902476980937,0.0503177279211516,0.2878338278931751,2.051281559042766,0.02578782967323265,1.207135369385726
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.31033588380236027,0.11866165218519,0.08559201141226819,0.27580442958629336,2.324292848677495,0.048767042707928976,1.2169894208429546
