antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'abdominal pain', 'vomiting'})",frozenset({'body pain'}),0.021230205409775767,0.295947141526971,0.021230205409775767,1.0,3.3789817831670645,0.014947186804722193,inf
frozenset({'cramp'}),frozenset({'abdominal pain'}),0.006047311514412483,0.0917534552515516,0.0053879060396902455,0.8909589041095891,9.710358064085248,0.004833044313260407,8.329396704351355
frozenset({'abdominal pain'}),frozenset({'body pain'}),0.0917534552515516,0.295947141526971,0.08050711263241955,0.8774286746117731,2.9648155075416027,0.05335293982550002,5.744025825314719
frozenset({'diarrhea'}),frozenset({'vomiting'}),0.05345823378740635,0.1309466610556452,0.040114385311494534,0.7503874046984442,5.730481393332896,0.03311420809110159,3.481608521775336
"frozenset({'abdominal pain', 'fever'})",frozenset({'body pain'}),0.010514038046701812,0.295947141526971,0.007816771431506327,0.7434604475260007,2.5121393086955894,0.004705171925679109,2.744422260362312
frozenset({'chest'}),frozenset({'body pain'}),0.014891297504531342,0.295947141526971,0.01090835589339501,0.7325322652425457,2.475213179836666,0.006501318963301243,2.6322908036420904
"frozenset({'body pain', 'vomiting'})",frozenset({'abdominal pain'}),0.029974783539383737,0.0917534552515516,0.021230205409775767,0.7082688481096617,7.719260775170476,0.018479915449619976,3.1132998271293917
"frozenset({'body pain', 'fever'})",frozenset({'abdominal pain'}),0.013638758462094126,0.0917534552515516,0.007816771431506327,0.5731292517006803,6.246405109533882,0.006565368217267853,2.127685132717481
"frozenset({'diarrhea', 'fever'})",frozenset({'vomiting'}),0.018476607673624114,0.1309466610556452,0.010497470069949997,0.5681492109038737,4.338783488816421,0.008078019987453807,2.0123926154292864
frozenset({'headache'}),frozenset({'vision'}),0.022161325703227774,0.0459297451513816,0.009271439790315686,0.4183612440191387,9.108721214111812,0.008253575748549671,1.6403141039659535
"frozenset({'vomiting', 'fever'})",frozenset({'diarrhea'}),0.028470411250318933,0.05345823378740635,0.010497470069949997,0.3687150837988827,6.897255252861427,0.008975492169306844,1.4993891694872057
frozenset({'diarrhea'}),frozenset({'fever'}),0.05345823378740635,0.09991815419484604,0.018476607673624114,0.3456269757639621,3.459100886611356,0.013135159627069917,1.375487393992095
frozenset({'vomiting'}),frozenset({'diarrhea'}),0.1309466610556452,0.05345823378740635,0.040114385311494534,0.30634141403917203,5.730481393332896,0.03311420809110159,1.3645643337658426
frozenset({'bleeding'}),frozenset({'cough'}),0.041068700772399075,0.05941276463200867,0.011799713042642658,0.2873164434403744,4.835937954073635,0.009359707989909719,1.3197824289766653
frozenset({'fever'}),frozenset({'vomiting'}),0.09991815419484604,0.1309466610556452,0.028470411250318933,0.2849373217483584,2.175980047534588,0.015386462579660736,1.2153526751937702
frozenset({'body pain'}),frozenset({'abdominal pain'}),0.295947141526971,0.0917534552515516,0.08050711263241955,0.27203206700032473,2.964815507541603,0.05335293982550002,1.247646364045068
frozenset({'headache'}),frozenset({'vomiting'}),0.022161325703227774,0.1309466610556452,0.005868377365492881,0.26480263157894735,2.0222175154692996,0.0029664257600885554,1.1820680762375115
"frozenset({'body pain', 'abdominal pain'})",frozenset({'vomiting'}),0.08050711263241955,0.1309466610556452,0.021230205409775767,0.26370595982877837,2.0138425653840666,0.010688067819329673,1.1803074472017463
"frozenset({'vomiting', 'diarrhea'})",frozenset({'fever'}),0.040114385311494534,0.09991815419484604,0.010497470069949997,0.261688418965802,2.619027754010496,0.006489314732964619,1.2191083939714915
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.0917534552515516,0.029974783539383737,0.021230205409775767,0.2313831708197905,7.719260775170476,0.018479915449619976,1.2620400434052748
frozenset({'abdominal pain'}),frozenset({'vomiting'}),0.0917534552515516,0.1309466610556452,0.021230205409775767,0.2313831708197905,1.7670032130217146,0.00921539680426653,1.1306717547041856
frozenset({'headache'}),frozenset({'fever'}),0.022161325703227774,0.09991815419484604,0.00506317369535467,0.22846889952153107,2.2865604490251474,0.002848854936577353,1.1666177102218738
frozenset({'vomiting'}),frozenset({'fever'}),0.1309466610556452,0.09991815419484604,0.028470411250318933,0.21741990991446936,2.175980047534588,0.015386462579660736,1.150146620401218
frozenset({'bleeding'}),frozenset({'vomiting'}),0.041068700772399075,0.1309466610556452,0.00861534791094381,0.2097789252864289,1.6020181316214264,0.0032375386709047544,1.0997597593298278
frozenset({'cough'}),frozenset({'fever'}),0.05941276463200867,0.09991815419484604,0.01211119100557678,0.20384829894032347,2.040152768863282,0.0061747772279336435,1.1305406301426557
frozenset({'vision'}),frozenset({'headache'}),0.0459297451513816,0.022161325703227774,0.009271439790315686,0.2018613375658322,9.108721214111812,0.008253575748549671,1.2251488623725535
