antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'abdominal pain', 'vomiting'})",frozenset({'body pain'}),0.006335797254487857,0.2699161477300016,0.006335797254487857,1.0,3.704854297936649,0.004625663266758174,inf
frozenset({'abdominal pain'}),frozenset({'body pain'}),0.04017606016046739,0.2699161477300016,0.03627457753127601,0.9028903627282404,3.3450772409193017,0.025430410141793862,7.518140040281191
frozenset({'chest'}),frozenset({'body pain'}),0.01805998282821305,0.2699161477300016,0.01344465388322527,0.7444444444444445,2.758058199575061,0.008569972890164024,2.8568498567086897
"frozenset({'body pain', 'vomiting'})",frozenset({'abdominal pain'}),0.009368821693032926,0.04017606016046739,0.006335797254487857,0.6762640449438203,16.83251275119439,0.005959394910515874,2.9648357707841537
frozenset({'diarrhea'}),frozenset({'vomiting'}),0.023922075615075644,0.05935451187057341,0.015428291341406048,0.644939493949395,10.865888263991284,0.014008408220342286,2.6492540626170378
"frozenset({'diarrhea', 'fever'})",frozenset({'vomiting'}),0.010322809857000464,0.05935451187057341,0.0056680055397105794,0.5490758444869344,9.250785276176341,0.005055300199515573,2.0860392521202407
frozenset({'diarrhea'}),frozenset({'fever'}),0.023922075615075644,0.08823403632392175,0.010322809857000464,0.43151815181518155,4.890608769511654,0.008212068568236277,1.6038611726783845
"frozenset({'vomiting', 'fever'})",frozenset({'diarrhea'}),0.015158542964008329,0.023922075615075644,0.0056680055397105794,0.3739149305555556,15.630538778161672,0.0053053817287111995,1.5590180504560596
frozenset({'headache'}),frozenset({'vision'}),0.024316829338096695,0.05189037689111706,0.00893459259770977,0.36742424242424243,7.080778064017889,0.00767278315855896,1.4988080269505695
"frozenset({'vomiting', 'diarrhea'})",frozenset({'fever'}),0.015428291341406048,0.08823403632392175,0.0056680055397105794,0.36737739872068226,4.163669871929909,0.004306705121076911,1.4412478495587486
frozenset({'vomiting'}),frozenset({'diarrhea'}),0.05935451187057341,0.023922075615075644,0.015428291341406048,0.25993460067616253,10.865888263991284,0.014008408220342286,1.3189076604266599
frozenset({'vomiting'}),frozenset({'fever'}),0.05935451187057341,0.08823403632392175,0.015158542964008329,0.25538990190101424,2.8944601487280446,0.00992145480763151,1.2244877768967233
frozenset({'headache'}),frozenset({'fever'}),0.024316829338096695,0.08823403632392175,0.0061910542227134715,0.2545995670995671,2.885502893292674,0.004045482219613242,1.2231894743182523
frozenset({'cough'}),frozenset({'fever'}),0.06125919858414998,0.08823403632392175,0.014809843842006402,0.24175706154011384,2.739952422130884,0.009404697488958176,1.2024720804232245
frozenset({'diarrhea'}),"frozenset({'vomiting', 'fever'})",0.023922075615075644,0.015158542964008329,0.0056680055397105794,0.23693619361936194,15.630538778161672,0.0053053817287111995,1.290641030017252
frozenset({'rash'}),frozenset({'fever'}),0.04065634385680967,0.08823403632392175,0.007220703516926711,0.17760336596812037,2.0128668410465664,0.0036334301962671137,1.1086693767289109
"frozenset({'body pain', 'abdominal pain'})",frozenset({'vomiting'}),0.03627457753127601,0.05935451187057341,0.006335797254487857,0.17466219279949216,2.942694452282837,0.0041827374118077,1.13970967999156
frozenset({'vision'}),frozenset({'headache'}),0.05189037689111706,0.024316829338096695,0.00893459259770977,0.1721820717636617,7.080778064017888,0.00767278315855896,1.17862048813148
frozenset({'fever'}),frozenset({'vomiting'}),0.08823403632392175,0.05935451187057341,0.015158542964008329,0.1717992692565804,2.8944601487280446,0.00992145480763151,1.1357699325923958
frozenset({'fever'}),frozenset({'cough'}),0.08823403632392175,0.06125919858414998,0.014809843842006402,0.16784728953843858,2.7399524221308846,0.009404697488958176,1.1280871763250866
frozenset({'abdominal pain'}),"frozenset({'body pain', 'vomiting'})",0.04017606016046739,0.009368821693032926,0.006335797254487857,0.15770081061164334,16.83251275119439,0.005959394910515874,1.1761036823819373
frozenset({'abdominal pain'}),frozenset({'vomiting'}),0.04017606016046739,0.05935451187057341,0.006335797254487857,0.15770081061164334,2.6569304614200315,0.003951166814780523,1.1167593415499841
frozenset({'abdominal pain'}),frozenset({'fever'}),0.04017606016046739,0.08823403632392175,0.005704191297654176,0.1419798575288627,1.609127990106121,0.0021592953461034314,1.0626393467292625
frozenset({'body pain'}),frozenset({'abdominal pain'}),0.2699161477300016,0.04017606016046739,0.03627457753127601,0.13439202447258414,3.3450772409193017,0.025430410141793862,1.108843687876964
frozenset({'fever'}),frozenset({'diarrhea'}),0.08823403632392175,0.023922075615075644,0.010322809857000464,0.11699351278800983,4.890608769511654,0.008212068568236277,1.1054028917350296
frozenset({'vomiting'}),"frozenset({'body pain', 'abdominal pain'})",0.05935451187057341,0.03627457753127601,0.006335797254487857,0.10674499806018956,2.9426944522828364,0.0041827374118077,1.0788917166720349
frozenset({'vomiting'}),frozenset({'abdominal pain'}),0.05935451187057341,0.04017606016046739,0.006335797254487857,0.10674499806018956,2.656930461420031,0.003951166814780523,1.0745240023903138
frozenset({'vomiting'}),"frozenset({'diarrhea', 'fever'})",0.05935451187057341,0.010322809857000464,0.0056680055397105794,0.09549409743390788,9.25078527617634,0.005055300199515573,1.0941633297641018
frozenset({'fever'}),frozenset({'rash'}),0.08823403632392175,0.04065634385680967,0.007220703516926711,0.08183580642755946,2.0128668410465664,0.0036334301962671137,1.0448497805283896
frozenset({'fever'}),frozenset({'headache'}),0.08823403632392175,0.024316829338096695,0.0061910542227134715,0.0701662814107822,2.8855028932926743,0.004045482219613242,1.0493093024656603
frozenset({'fever'}),frozenset({'abdominal pain'}),0.08823403632392175,0.04017606016046739,0.005704191297654176,0.0646484229363955,1.6091279901061213,0.0021592953461034314,1.0261638119569494
frozenset({'fever'}),"frozenset({'vomiting', 'diarrhea'})",0.08823403632392175,0.015428291341406048,0.0056680055397105794,0.06423831183356946,4.16366987192991,0.004306705121076911,1.0521607382621143
frozenset({'body pain'}),frozenset({'chest'}),0.2699161477300016,0.01805998282821305,0.01344465388322527,0.0498104837235378,2.758058199575061,0.008569972890164024,1.0334149139213265
frozenset({'body pain'}),"frozenset({'abdominal pain', 'vomiting'})",0.2699161477300016,0.006335797254487857,0.006335797254487857,0.023473205689144558,3.704854297936649,0.004625663266758174,1.0175493478873263
