antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'body pain', 'vomiting', 'vision'})",frozenset({'headache'}),0.010772432366262701,0.011935365405802425,0.010772432366262701,1.0,83.78461538461538,0.010643859449662063,inf
"frozenset({'headache', 'body pain'})","frozenset({'vomiting', 'vision'})",0.010772432366262701,0.021116415717958133,0.010772432366262701,1.0,47.356521739130436,0.01054495720612311,inf
"frozenset({'headache', 'body pain'})",frozenset({'vision'}),0.010772432366262701,0.022707797772065125,0.010772432366262701,1.0,44.0377358490566,0.010527814150576359,inf
"frozenset({'headache', 'body pain', 'vomiting'})",frozenset({'vision'}),0.010772432366262701,0.022707797772065125,0.010772432366262701,1.0,44.0377358490566,0.010527814150576359,inf
frozenset({'cramp'}),frozenset({'abdominal pain'}),0.01934141265760803,0.30156689925327457,0.01934141265760803,1.0,3.3160138015019283,0.01350868281527514,inf
"frozenset({'abdominal pain', 'vomiting'})",frozenset({'body pain'}),0.0792630676949443,0.4045170767535806,0.0792630676949443,1.0,2.47208352246936,0.047199803256464265,inf
"frozenset({'headache', 'vomiting', 'vision'})",frozenset({'body pain'}),0.010772432366262701,0.4045170767535806,0.010772432366262701,1.0,2.47208352246936,0.0064147995159364556,inf
"frozenset({'headache', 'body pain'})",frozenset({'vomiting'}),0.010772432366262701,0.424409352429918,0.010772432366262701,1.0,2.3562157484857225,0.006200511321602059,inf
"frozenset({'headache', 'body pain', 'vision'})",frozenset({'vomiting'}),0.010772432366262701,0.424409352429918,0.010772432366262701,1.0,2.3562157484857225,0.006200511321602059,inf
"frozenset({'body pain', 'fever'})",frozenset({'abdominal pain'}),0.022462969763740973,0.30156689925327457,0.022156934753335782,0.9863760217983651,3.2708365017539456,0.015382846613664356,51.26498959480973
"frozenset({'body pain', 'vision'})","frozenset({'headache', 'vomiting'})",0.011078467376667891,0.011078467376667891,0.010772432366262701,0.9723756906077348,87.77167974115564,0.010649699926846806,35.79895948096457
